row_id,age,job,marital,education,balance,housing,loan,contact,month,campaign,pdays,previous,poutcome,y,y_binary,PreviouslyContacted,HasAnyLoan,BalanceGroup
15471,53,blue-collar,married,primary,1138,yes,no,cellular,aug,2,-1,0,unknown,no,0,0,1,Medium
15472,34,technician,married,tertiary,1539,yes,no,cellular,jun,1,56,1,other,yes,1,1,1,Medium
15473,38,admin.,married,secondary,8,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
15474,33,entrepreneur,married,secondary,1996,yes,no,cellular,may,2,178,1,failure,no,0,1,1,Medium
15475,40,blue-collar,married,secondary,0,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Negative
15476,36,technician,married,secondary,577,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
15477,41,housemaid,married,primary,0,no,no,cellular,apr,1,-1,0,unknown,yes,1,0,0,Negative
15478,57,blue-collar,married,primary,282,no,yes,cellular,jul,12,-1,0,unknown,no,0,0,1,Low
15479,32,admin.,single,secondary,-45,yes,no,cellular,apr,1,325,2,other,no,0,1,1,Negative
15480,37,technician,single,secondary,-272,no,yes,cellular,nov,3,139,6,failure,no,0,1,1,Negative
15481,34,management,divorced,tertiary,2240,no,no,cellular,sep,2,184,3,success,yes,1,1,0,Medium
15482,50,entrepreneur,married,primary,237,yes,yes,unknown,may,4,-1,0,unknown,no,0,0,1,Low
15483,53,blue-collar,divorced,primary,559,no,no,telephone,feb,5,-1,0,unknown,no,0,0,0,Low
15484,29,management,married,tertiary,1671,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
15485,35,blue-collar,single,primary,2040,no,no,cellular,nov,1,157,4,failure,no,0,1,0,Medium
15486,30,technician,single,secondary,1,no,no,cellular,aug,4,-1,0,unknown,no,0,0,0,Low
15487,43,services,divorced,secondary,0,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Negative
15488,44,admin.,single,unknown,-612,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Negative
15489,38,management,married,tertiary,0,no,no,cellular,sep,12,197,6,failure,no,0,1,0,Negative
15490,42,management,married,tertiary,9,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Low
15491,46,self-employed,married,tertiary,0,yes,yes,cellular,nov,1,-1,0,unknown,no,0,0,1,Negative
15492,25,admin.,single,secondary,0,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Negative
15493,52,blue-collar,married,secondary,380,yes,yes,cellular,jul,1,-1,0,unknown,no,0,0,1,Low
15494,58,retired,married,primary,0,yes,no,unknown,may,6,-1,0,unknown,no,0,0,1,Negative
15495,52,admin.,married,secondary,531,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Low
15496,37,blue-collar,married,secondary,0,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Negative
15497,47,technician,divorced,tertiary,194,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Low
15498,27,technician,married,secondary,232,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Low
15499,28,blue-collar,single,secondary,-46,yes,no,cellular,mar,1,89,11,failure,yes,1,1,1,Negative
15500,49,management,single,tertiary,4465,yes,no,cellular,nov,2,-1,0,unknown,no,0,0,1,Medium
15501,45,admin.,married,secondary,236,no,no,cellular,aug,2,-1,0,unknown,yes,1,0,0,Low
15502,51,unemployed,married,primary,0,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Negative
15503,33,management,married,tertiary,516,yes,no,cellular,nov,4,-1,0,unknown,no,0,0,1,Low
15504,24,student,single,secondary,2726,yes,no,unknown,jun,1,-1,0,unknown,no,0,0,1,Medium
15505,31,admin.,divorced,secondary,253,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
15506,44,technician,divorced,tertiary,9192,yes,no,unknown,jun,3,-1,0,unknown,no,0,0,1,High
15507,39,housemaid,married,secondary,1029,yes,yes,cellular,jul,3,-1,0,unknown,no,0,0,1,Medium
15508,32,blue-collar,single,primary,180,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Low
15509,31,admin.,married,secondary,0,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Negative
15510,35,management,married,tertiary,440,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
15511,24,admin.,married,secondary,541,yes,no,unknown,jun,4,-1,0,unknown,no,0,0,1,Low
15512,53,unemployed,divorced,secondary,1242,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Medium
15513,29,self-employed,single,tertiary,0,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Negative
15514,58,blue-collar,married,secondary,1826,yes,no,unknown,jun,3,-1,0,unknown,no,0,0,1,Medium
15515,28,self-employed,single,tertiary,25,no,no,cellular,jul,1,-1,0,unknown,no,0,0,0,Low
15516,32,management,married,tertiary,2172,yes,no,cellular,aug,4,-1,0,unknown,no,0,0,1,Medium
15517,46,blue-collar,married,secondary,-3,yes,no,cellular,jan,2,265,2,failure,no,0,1,1,Negative
15518,40,management,married,tertiary,194,no,yes,cellular,aug,2,-1,0,unknown,no,0,0,1,Low
15519,31,management,single,tertiary,623,no,no,cellular,jun,1,-1,0,unknown,no,0,0,0,Low
15520,30,services,married,secondary,227,no,yes,unknown,jun,1,-1,0,unknown,no,0,0,1,Low
15521,45,blue-collar,married,secondary,87,yes,no,cellular,may,1,360,3,failure,no,0,1,1,Low
15522,36,blue-collar,married,primary,871,yes,yes,telephone,nov,1,-1,0,unknown,no,0,0,1,Low
15523,44,blue-collar,divorced,secondary,-239,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Negative
15524,34,housemaid,married,tertiary,72,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
15525,49,management,divorced,tertiary,108,yes,no,cellular,may,2,350,2,failure,no,0,1,1,Low
15526,60,management,married,secondary,544,no,no,cellular,jun,7,357,2,failure,yes,1,1,0,Low
15527,45,management,married,tertiary,31472,no,no,cellular,jul,7,-1,0,unknown,yes,1,0,0,High
15528,60,management,married,tertiary,6,yes,no,cellular,may,3,-1,0,unknown,no,0,0,1,Low
15529,27,admin.,single,secondary,4745,no,no,telephone,nov,4,192,1,other,yes,1,1,0,Medium
15530,48,blue-collar,single,secondary,312,yes,yes,cellular,feb,2,-1,0,unknown,no,0,0,1,Low
15531,47,management,single,tertiary,216,yes,no,cellular,jul,10,-1,0,unknown,no,0,0,1,Low
15532,42,services,married,secondary,3689,yes,no,unknown,jun,1,-1,0,unknown,no,0,0,1,Medium
15533,33,services,divorced,secondary,392,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Low
15534,33,management,divorced,tertiary,723,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
15535,33,admin.,single,secondary,2717,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Medium
15536,44,services,single,secondary,0,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
15537,33,unemployed,single,secondary,177,no,no,unknown,may,4,-1,0,unknown,no,0,0,0,Low
15538,27,admin.,married,secondary,158,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,Low
15539,37,blue-collar,married,primary,213,no,yes,unknown,jun,1,-1,0,unknown,no,0,0,1,Low
15540,39,blue-collar,married,secondary,648,yes,no,cellular,jan,2,240,1,failure,no,0,1,1,Low
15541,54,technician,single,unknown,1695,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Medium
15542,46,self-employed,married,secondary,-30,yes,yes,cellular,apr,1,300,2,failure,no,0,1,1,Negative
15543,33,services,single,secondary,152,yes,no,cellular,may,2,365,2,success,yes,1,1,1,Low
15544,34,entrepreneur,married,unknown,-506,no,no,cellular,aug,16,-1,0,unknown,no,0,0,0,Negative
15545,52,technician,married,secondary,83,no,no,telephone,jul,3,-1,0,unknown,no,0,0,0,Low
15546,41,management,married,tertiary,65,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
15547,49,services,married,secondary,220,yes,no,cellular,jul,11,-1,0,unknown,no,0,0,1,Low
15548,59,blue-collar,married,primary,179,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Low
15549,57,self-employed,married,primary,-34,yes,yes,cellular,may,6,371,2,failure,no,0,1,1,Negative
15550,30,technician,single,tertiary,4060,no,no,cellular,feb,1,93,1,other,yes,1,1,0,Medium
15551,28,unemployed,married,secondary,1,no,no,cellular,apr,1,-1,0,unknown,no,0,0,0,Low
15552,38,technician,married,tertiary,-3,no,no,cellular,aug,3,-1,0,unknown,no,0,0,0,Negative
15553,33,technician,married,secondary,95,no,no,cellular,aug,19,-1,0,unknown,no,0,0,0,Low
15554,43,management,divorced,tertiary,3327,no,no,telephone,aug,19,-1,0,unknown,no,0,0,0,Medium
15555,34,blue-collar,married,secondary,152,no,no,cellular,oct,1,-1,0,unknown,no,0,0,0,Low
15556,50,management,married,secondary,0,yes,no,cellular,nov,2,-1,0,unknown,no,0,0,1,Negative
15557,33,management,single,tertiary,62,yes,no,cellular,may,3,-1,0,unknown,yes,1,0,1,Low
15558,50,technician,married,secondary,232,no,no,cellular,nov,1,-1,0,unknown,no,0,0,0,Low
15559,30,technician,married,secondary,-306,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
15560,32,blue-collar,married,secondary,491,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
15561,41,blue-collar,married,secondary,1020,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
15562,40,management,married,tertiary,0,yes,no,cellular,mar,2,-1,0,unknown,yes,1,0,1,Negative
15563,37,technician,divorced,secondary,0,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Negative
15564,54,management,divorced,tertiary,6410,no,no,cellular,nov,2,-1,0,unknown,no,0,0,0,High
15565,31,technician,single,secondary,2377,yes,no,cellular,may,3,-1,0,unknown,no,0,0,1,Medium
15566,57,management,married,primary,595,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Low
15567,35,services,married,secondary,195,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Low
15568,31,blue-collar,divorced,secondary,0,yes,yes,cellular,jul,4,-1,0,unknown,yes,1,0,1,Negative
15569,31,technician,single,secondary,667,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,Low
15570,30,entrepreneur,single,tertiary,734,yes,no,unknown,jun,3,-1,0,unknown,no,0,0,1,Low
15571,56,technician,single,tertiary,12539,no,no,cellular,nov,1,-1,0,unknown,no,0,0,0,High
15572,44,blue-collar,single,secondary,712,yes,yes,cellular,apr,3,-1,0,unknown,yes,1,0,1,Low
15573,39,entrepreneur,married,tertiary,338,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Low
15574,34,services,married,secondary,314,yes,yes,telephone,feb,3,-1,0,unknown,no,0,0,1,Low
15575,35,management,married,tertiary,0,no,no,cellular,jul,5,-1,0,unknown,no,0,0,0,Negative
15576,38,management,divorced,tertiary,-980,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
15577,49,technician,married,secondary,-849,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
15578,35,blue-collar,divorced,primary,0,no,no,unknown,jul,1,-1,0,unknown,no,0,0,0,Negative
15579,48,technician,married,secondary,-280,yes,yes,cellular,jul,1,-1,0,unknown,no,0,0,1,Negative
15580,31,blue-collar,married,primary,-199,yes,yes,telephone,may,5,299,10,failure,no,0,1,1,Negative
15581,28,admin.,married,secondary,1,yes,no,cellular,jul,4,-1,0,unknown,no,0,0,1,Low
15582,52,retired,married,secondary,5423,no,yes,cellular,jul,1,-1,0,unknown,no,0,0,1,High
15583,42,blue-collar,married,secondary,3743,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
15584,58,retired,married,secondary,188,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
15585,59,retired,married,primary,1115,no,no,unknown,jun,1,-1,0,unknown,yes,1,0,0,Medium
15586,57,services,married,primary,53,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
15587,60,retired,married,secondary,197,no,no,cellular,oct,1,-1,0,unknown,no,0,0,0,Low
15588,34,technician,single,tertiary,6529,no,no,cellular,aug,2,-1,0,unknown,yes,1,0,0,High
15589,43,entrepreneur,married,secondary,104,yes,no,cellular,jul,3,-1,0,unknown,yes,1,0,1,Low
15590,50,housemaid,married,secondary,34,yes,no,unknown,jun,1,-1,0,unknown,no,0,0,1,Low
15591,56,services,married,secondary,473,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
15592,40,technician,divorced,secondary,5674,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,High
15593,47,services,married,primary,222,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
15594,35,services,married,secondary,302,yes,no,cellular,may,1,364,1,failure,no,0,1,1,Low
15595,30,self-employed,married,secondary,123,no,yes,unknown,jul,1,85,5,other,no,0,1,1,Low
15596,27,admin.,single,secondary,685,yes,no,unknown,jun,2,-1,0,unknown,no,0,0,1,Low
15597,44,blue-collar,divorced,primary,-119,yes,no,unknown,jun,5,-1,0,unknown,no,0,0,1,Negative
15598,35,management,single,secondary,3384,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,Medium
15599,44,management,single,tertiary,-1313,yes,yes,cellular,may,10,-1,0,unknown,no,0,0,1,Negative
15600,37,unemployed,single,tertiary,1316,yes,no,cellular,mar,2,112,3,failure,yes,1,1,1,Medium
15601,57,retired,divorced,secondary,8266,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,High
15602,32,admin.,divorced,secondary,410,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Low
15603,58,management,married,tertiary,1384,yes,no,cellular,mar,1,-1,0,unknown,yes,1,0,1,Medium
15604,42,admin.,divorced,tertiary,6,yes,yes,cellular,apr,4,-1,0,unknown,no,0,0,1,Low
15605,30,technician,married,secondary,436,yes,no,cellular,feb,3,206,8,other,no,0,1,1,Low
15606,52,blue-collar,married,primary,584,yes,no,cellular,aug,18,-1,0,unknown,no,0,0,1,Low
15607,60,retired,married,secondary,0,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Negative
15608,27,blue-collar,married,secondary,14,no,no,cellular,may,1,-1,0,unknown,no,0,0,0,Low
15609,66,retired,married,primary,12767,no,no,telephone,aug,2,-1,0,unknown,no,0,0,0,High
15610,37,technician,married,secondary,0,yes,yes,cellular,jul,3,-1,0,unknown,no,0,0,1,Negative
15611,54,unemployed,single,secondary,3611,yes,no,cellular,feb,1,-1,0,unknown,no,0,0,1,Medium
15612,41,technician,single,secondary,631,no,no,telephone,jun,3,-1,0,unknown,no,0,0,0,Low
15613,56,blue-collar,single,primary,739,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
15614,37,management,divorced,secondary,1448,yes,no,cellular,apr,2,283,2,failure,no,0,1,1,Medium
15615,35,management,married,tertiary,2461,no,no,cellular,jun,2,81,4,other,no,0,1,0,Medium
15616,47,blue-collar,married,primary,-287,yes,no,cellular,may,1,348,3,failure,no,0,1,1,Negative
15617,73,retired,divorced,secondary,7111,yes,no,cellular,apr,1,182,1,success,no,0,1,1,High
15618,44,management,married,tertiary,-692,no,yes,cellular,nov,2,-1,0,unknown,no,0,0,1,Negative
15619,66,retired,married,tertiary,2262,no,no,cellular,apr,1,-1,0,unknown,no,0,0,0,Medium
15620,37,admin.,divorced,tertiary,195,yes,no,cellular,jan,1,-1,0,unknown,no,0,0,1,Low
15621,30,unemployed,single,secondary,2424,no,no,cellular,feb,1,95,2,success,yes,1,1,0,Medium
15622,39,blue-collar,single,secondary,277,yes,no,unknown,jun,8,-1,0,unknown,no,0,0,1,Low
15623,29,blue-collar,married,primary,59,yes,yes,cellular,jul,4,-1,0,unknown,no,0,0,1,Low
15624,53,admin.,married,secondary,1661,yes,yes,cellular,nov,1,-1,0,unknown,no,0,0,1,Medium
15625,33,management,single,tertiary,59,yes,no,cellular,aug,4,-1,0,unknown,no,0,0,1,Low
15626,40,technician,single,tertiary,1646,yes,no,cellular,may,2,91,3,success,yes,1,1,1,Medium
15627,39,blue-collar,married,primary,592,yes,no,unknown,jun,2,-1,0,unknown,no,0,0,1,Low
15628,35,management,married,tertiary,376,no,no,cellular,nov,4,-1,0,unknown,no,0,0,0,Low
15629,34,services,married,secondary,22,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
15630,45,services,married,secondary,0,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Negative
15631,54,retired,married,secondary,3671,no,no,unknown,jun,3,-1,0,unknown,no,0,0,0,Medium
15632,55,blue-collar,married,primary,81,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
15633,63,technician,married,secondary,896,yes,no,cellular,jan,3,91,4,other,no,0,1,1,Low
15634,58,technician,married,primary,4198,no,no,cellular,feb,5,-1,0,unknown,no,0,0,0,Medium
15635,40,blue-collar,married,primary,343,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Low
15636,57,management,married,tertiary,29,no,yes,cellular,jul,1,-1,0,unknown,no,0,0,1,Low
15637,38,student,single,unknown,444,no,no,cellular,mar,3,206,6,success,no,0,1,0,Low
15638,37,blue-collar,single,secondary,3876,no,no,unknown,jun,12,-1,0,unknown,no,0,0,0,Medium
15639,48,management,single,tertiary,430,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Low
15640,26,management,single,tertiary,2786,no,no,cellular,jun,2,72,1,success,yes,1,1,0,Medium
15641,51,admin.,divorced,secondary,212,yes,yes,cellular,apr,1,-1,0,unknown,no,0,0,1,Low
15642,48,technician,married,unknown,5176,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,High
15643,37,management,married,tertiary,5106,no,no,cellular,apr,1,-1,0,unknown,yes,1,0,0,High
15644,34,admin.,married,primary,0,yes,yes,cellular,may,1,-1,0,unknown,yes,1,0,1,Negative
15645,41,technician,married,secondary,-366,yes,yes,unknown,may,3,-1,0,unknown,no,0,0,1,Negative
15646,30,technician,single,tertiary,106,yes,no,cellular,may,3,-1,0,unknown,no,0,0,1,Low
15647,47,blue-collar,married,secondary,1730,yes,no,cellular,apr,1,-1,0,unknown,yes,1,0,1,Medium
15648,49,services,divorced,secondary,470,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
15649,24,technician,single,secondary,2019,yes,no,unknown,jun,1,-1,0,unknown,no,0,0,1,Medium
15650,43,management,divorced,tertiary,0,no,no,cellular,jul,1,-1,0,unknown,no,0,0,0,Negative
15651,66,retired,married,tertiary,908,no,no,cellular,jan,2,-1,0,unknown,no,0,0,0,Low
15652,30,services,single,secondary,1487,no,yes,unknown,jun,3,-1,0,unknown,no,0,0,1,Medium
15653,33,blue-collar,single,primary,447,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
15654,32,admin.,single,tertiary,138,no,yes,cellular,jul,4,-1,0,unknown,no,0,0,1,Low
15655,54,management,single,tertiary,2419,yes,no,cellular,aug,2,-1,0,unknown,no,0,0,1,Medium
15656,50,blue-collar,married,primary,180,yes,no,cellular,apr,2,-1,0,unknown,no,0,0,1,Low
15657,35,blue-collar,married,secondary,98,yes,no,unknown,jun,1,-1,0,unknown,no,0,0,1,Low
15658,24,blue-collar,married,secondary,204,yes,yes,cellular,apr,3,-1,0,unknown,no,0,0,1,Low
15659,40,blue-collar,married,secondary,-60,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Negative
15660,55,management,married,tertiary,12972,no,no,telephone,aug,1,-1,0,unknown,yes,1,0,0,High
15661,70,retired,married,secondary,1853,no,no,telephone,aug,1,-1,0,unknown,yes,1,0,0,Medium
15662,48,management,married,primary,247,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Low
15663,37,technician,married,secondary,1016,yes,yes,telephone,nov,1,-1,0,unknown,no,0,0,1,Medium
15664,45,blue-collar,married,primary,1558,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Medium
15665,38,blue-collar,married,secondary,2978,yes,no,cellular,jan,1,-1,0,unknown,no,0,0,1,Medium
15666,34,technician,single,tertiary,370,yes,no,cellular,aug,2,-1,0,unknown,no,0,0,1,Low
15667,37,entrepreneur,single,tertiary,108,no,no,unknown,jun,6,-1,0,unknown,no,0,0,0,Low
15668,59,retired,divorced,primary,-138,yes,yes,unknown,may,4,-1,0,unknown,no,0,0,1,Negative
15669,32,blue-collar,single,secondary,413,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,Low
15670,41,management,single,tertiary,7595,no,no,cellular,nov,2,-1,0,unknown,no,0,0,0,High
15671,34,blue-collar,married,secondary,1430,yes,yes,cellular,nov,3,-1,0,unknown,no,0,0,1,Medium
15672,33,entrepreneur,married,tertiary,87,yes,yes,cellular,nov,4,-1,0,unknown,no,0,0,1,Low
15673,44,services,divorced,secondary,2586,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
15674,37,technician,married,tertiary,4439,yes,no,cellular,jul,29,-1,0,unknown,no,0,0,1,Medium
15675,49,blue-collar,married,secondary,0,no,no,cellular,aug,4,-1,0,unknown,no,0,0,0,Negative
15676,42,management,married,tertiary,11093,no,no,cellular,feb,2,-1,0,unknown,no,0,0,0,High
15677,29,blue-collar,married,secondary,484,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
15678,41,entrepreneur,married,secondary,718,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
15679,37,management,married,tertiary,0,no,no,cellular,jan,2,196,1,other,yes,1,1,0,Negative
15680,42,unemployed,married,tertiary,0,no,no,cellular,oct,1,-1,0,unknown,no,0,0,0,Negative
15681,42,blue-collar,divorced,secondary,1820,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Medium
15682,50,admin.,married,secondary,176,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Low
15683,52,management,divorced,tertiary,0,yes,yes,cellular,jul,3,-1,0,unknown,no,0,0,1,Negative
15684,38,student,single,tertiary,1523,yes,no,unknown,jun,16,-1,0,unknown,no,0,0,1,Medium
15685,31,technician,single,tertiary,614,no,no,cellular,aug,4,-1,0,unknown,no,0,0,0,Low
15686,57,services,married,secondary,197,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Low
15687,30,management,married,tertiary,370,no,no,cellular,jan,1,246,1,other,no,0,1,0,Low
15688,46,blue-collar,married,secondary,524,yes,no,telephone,may,7,-1,0,unknown,no,0,0,1,Low
15689,38,blue-collar,single,tertiary,172,yes,no,cellular,apr,1,-1,0,unknown,yes,1,0,1,Low
15690,34,blue-collar,married,primary,79,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Low
15691,77,management,married,unknown,1780,yes,no,cellular,apr,2,182,5,success,yes,1,1,1,Medium
15692,45,technician,married,secondary,0,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Negative
15693,42,management,married,tertiary,441,no,no,cellular,aug,9,-1,0,unknown,no,0,0,0,Low
15694,30,technician,single,secondary,249,no,no,cellular,may,1,-1,0,unknown,no,0,0,0,Low
15695,39,management,married,tertiary,-606,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
15696,31,technician,single,secondary,433,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
